"Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","city_state","Agency_Type","city_state_id"
"Monterey Park",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Monterey Park,CA","City","Monterey Park,CA,City"
"Mount Prospect",NA,NA,NA,NA,NA,NA,NA,2025,9,"IL","Mount Prospect,IL","City","Mount Prospect,IL,City"
"Nampa",NA,NA,NA,NA,NA,NA,NA,2025,9,"ID","Nampa,ID","City","Nampa,ID,City"
"Napa",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Napa,CA","City","Napa,CA,City"
"New Haven",NA,NA,NA,NA,NA,NA,NA,2025,9,"CT","New Haven,CT","City","New Haven,CT,City"
"New Rochelle",NA,NA,NA,NA,NA,NA,NA,2025,9,"NY","New Rochelle,NY","City","New Rochelle,NY,City"
"Newport Beach",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Newport Beach,CA","City","Newport Beach,CA,City"
"Newport News",NA,NA,NA,NA,NA,NA,NA,2025,9,"VA","Newport News,VA","City","Newport News,VA,City"
"Noblesville",NA,NA,NA,NA,NA,NA,NA,2025,9,"IN","Noblesville,IN","City","Noblesville,IN,City"
"Normal",NA,NA,NA,NA,NA,NA,NA,2025,9,"IL","Normal,IL","City","Normal,IL,City"
"Norwalk",NA,NA,NA,NA,NA,NA,NA,2025,9,"CT","Norwalk,CT","City","Norwalk,CT,City"
"Ottawa",NA,NA,NA,NA,NA,NA,NA,2025,9,"MI","Ottawa,MI","County","Ottawa,MI,County"
"Owensboro",NA,NA,NA,NA,NA,NA,NA,2025,9,"KY","Owensboro,KY","City","Owensboro,KY,City"
"Paulding",NA,NA,NA,NA,NA,NA,NA,2025,9,"GA","Paulding,GA","County","Paulding,GA,County"
"Peoria",NA,NA,NA,NA,NA,NA,NA,2025,9,"AZ","Peoria,AZ","City","Peoria,AZ,City"
"Pinal",NA,NA,NA,NA,NA,NA,NA,2025,9,"AZ","Pinal,AZ","County","Pinal,AZ,County"
"Pocatello",NA,NA,NA,NA,NA,NA,NA,2025,9,"ID","Pocatello,ID","City","Pocatello,ID,City"
"Port Arthur",NA,NA,NA,NA,NA,NA,NA,2025,9,"TX","Port Arthur,TX","City","Port Arthur,TX,City"
"Prince William",NA,NA,NA,NA,NA,NA,NA,2025,9,"VA","Prince William,VA","County","Prince William,VA,County"
"Provo",NA,NA,NA,NA,NA,NA,NA,2025,9,"UT","Provo,UT","City","Provo,UT,City"
"Pueblo",NA,NA,NA,NA,NA,NA,NA,2025,9,"CO","Pueblo,CO","City","Pueblo,CO,City"
"Rapid City",NA,NA,NA,NA,NA,NA,NA,2025,9,"SD","Rapid City,SD","City","Rapid City,SD,City"
"Reno",NA,NA,NA,NA,NA,NA,NA,2025,9,"NV","Reno,NV","City","Reno,NV,City"
"Rochester",NA,NA,NA,NA,NA,NA,NA,2025,9,"MN","Rochester,MN","City","Rochester,MN,City"
"Rocky Mount",NA,NA,NA,NA,NA,NA,NA,2025,9,"NC","Rocky Mount,NC","City","Rocky Mount,NC,City"
"Roseville",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Roseville,CA","City","Roseville,CA,City"
"Roswell",NA,NA,NA,NA,NA,NA,NA,2025,9,"GA","Roswell,GA","City","Roswell,GA,City"
"Salem",NA,NA,NA,NA,NA,NA,NA,2025,9,"OR","Salem,OR","City","Salem,OR,City"
"San Mateo",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","San Mateo,CA","City","San Mateo,CA,City"
"San Rafael",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","San Rafael,CA","City","San Rafael,CA,City"
"Sandy",NA,NA,NA,NA,NA,NA,NA,2025,9,"UT","Sandy,UT","City","Sandy,UT,City"
"Santa Maria",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Santa Maria,CA","City","Santa Maria,CA,City"
"Santa Rosa",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Santa Rosa,CA","City","Santa Rosa,CA,City"
"Saratoga",NA,NA,NA,NA,NA,NA,NA,2025,9,"NY","Saratoga,NY","County","Saratoga,NY,County"
"Schenectady",NA,NA,NA,NA,NA,NA,NA,2025,9,"NY","Schenectady,NY","City","Schenectady,NY,City"
"Scottsdale",NA,NA,NA,NA,NA,NA,NA,2025,9,"AZ","Scottsdale,AZ","City","Scottsdale,AZ,City"
"Shreveport",NA,NA,NA,NA,NA,NA,NA,2025,9,"LA","Shreveport,LA","City","Shreveport,LA,City"
"Spokane Valley",NA,NA,NA,NA,NA,NA,NA,2025,9,"WA","Spokane Valley,WA","City","Spokane Valley,WA,City"
"Springfield",NA,NA,NA,NA,NA,NA,NA,2025,9,"MO","Springfield,MO","City","Springfield,MO,City"
"Springfield",NA,NA,NA,NA,NA,NA,NA,2025,9,"OR","Springfield,OR","City","Springfield,OR,City"
"St. Mary's",NA,NA,NA,NA,NA,NA,NA,2025,9,"MD","St. Mary's,MD","County","St. Mary's,MD,County"
"Stafford",NA,NA,NA,NA,NA,NA,NA,2025,9,"VA","Stafford,VA","County","Stafford,VA,County"
"Sterling Heights",NA,NA,NA,NA,NA,NA,NA,2025,9,"MI","Sterling Heights,MI","City","Sterling Heights,MI,City"
"Surprise",NA,NA,NA,NA,NA,NA,NA,2025,9,"AZ","Surprise,AZ","City","Surprise,AZ,City"
"Temple",NA,NA,NA,NA,NA,NA,NA,2025,9,"TX","Temple,TX","City","Temple,TX,City"
"Terre Haute",NA,NA,NA,NA,NA,NA,NA,2025,9,"IN","Terre Haute,IN","City","Terre Haute,IN,City"
"Tigard",NA,NA,NA,NA,NA,NA,NA,2025,9,"OR","Tigard,OR","City","Tigard,OR,City"
"Tustin",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Tustin,CA","City","Tustin,CA,City"
"Union",NA,NA,NA,NA,NA,NA,NA,2025,9,"NC","Union,NC","County","Union,NC,County"
"Utica",NA,NA,NA,NA,NA,NA,NA,2025,9,"NY","Utica,NY","City","Utica,NY,City"
"Visalia",NA,NA,NA,NA,NA,NA,NA,2025,9,"CA","Visalia,CA","City","Visalia,CA,City"
"Wake Forest",NA,NA,NA,NA,NA,NA,NA,2025,9,"NC","Wake Forest,NC","City","Wake Forest,NC,City"
"Warner Robins",NA,NA,NA,NA,NA,NA,NA,2025,9,"GA","Warner Robins,GA","City","Warner Robins,GA,City"
"Waukesha",NA,NA,NA,NA,NA,NA,NA,2025,9,"WI","Waukesha,WI","City","Waukesha,WI,City"
"Westminster",NA,NA,NA,NA,NA,NA,NA,2025,9,"CO","Westminster,CO","City","Westminster,CO,City"
"Williamson",NA,NA,NA,NA,NA,NA,NA,2025,9,"TX","Williamson,TX","County","Williamson,TX,County"
"Winston-Salem",NA,NA,NA,NA,NA,NA,NA,2025,9,"NC","Winston-Salem,NC","City","Winston-Salem,NC,City"
"Wylie",NA,NA,NA,NA,NA,NA,NA,2025,9,"TX","Wylie,TX","City","Wylie,TX,City"
"Yakima",NA,NA,NA,NA,NA,NA,NA,2025,9,"WA","Yakima,WA","City","Yakima,WA,City"
"Yuma",NA,NA,NA,NA,NA,NA,NA,2025,9,"AZ","Yuma,AZ","City","Yuma,AZ,City"
