"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Corona,CA,City","Corona",0,4,8,21,32,154,31,2025,3,"Corona,CA","City",33,217,"Corona","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",160590,NA,NA,"","","CA0331500","Corona",NA,"West","Pacific","corona","CA",161174,"city 100,000 thru 249,999",NA,NA,NA,NA,160590,"Corona, CA","City","CA","CA"
"Corpus Christi,TX,City","Corpus Christi",6,31,38,145,159,742,93,2019,12,"Corpus Christi,TX","City",220,994,"Corpus Christi","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",315340,NA,NA,"","","TX1780200","Corpus Christi",NA,"South","West South Central","corpus christi","TX",316108,"city 250,000 thru 499,999",NA,NA,NA,NA,315340,"Corpus Christi, TX","City","TX","TX"
"Council Bluffs,IA,City","Council Bluffs",0,4,3,15,20,119,16,2024,9,"Council Bluffs,IA","City",22,155,"Council Bluffs","From IA","State UCR","Provided by Agency",62214,NA,NA,"","","IA0780100","Council Bluffs",NA,"Midwest","West North Central","council bluffs","IA",62269,"city 50,000 thru 99,999",NA,NA,NA,NA,62214,"Council Bluffs, IA","City","IA","IA"
"Cranston,RI,City","Cranston",0,4,1,1,2,64,8,2025,1,"Cranston,RI","City",6,74,"Cranston","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",82484,NA,NA,"","","RI0040200","Cranston",NA,"Northeast","New England","cranston","RI",83815,"city 50,000 thru 99,999",NA,NA,NA,NA,82484,"Cranston, RI","City","RI","RI"
"Dallas,TX,City","Dallas",12,65,434,593,746,2465,969,2019,7,"Dallas,TX","City",1104,4180,"Dallas","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",1304989,NA,NA,"","","TXDPD0000","Dallas",NA,"South","West South Central","dallas","TX",1238096,"city 1,000,000+",NA,NA,NA,NA,1304989,"Dallas, TX","City","TX","TX"
"Daly City,CA,City","Daly City",0,2,5,13,3,111,18,2025,8,"Daly City,CA","City",20,132,"Daly City","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",97774,NA,NA,"","","CA0410600","Daly City",NA,"West","Pacific","daly city","CA",98217,"city 50,000 thru 99,999",NA,NA,NA,NA,97774,"Daly City, CA","City","CA","CA"
"Danbury,CT,City","Danbury",0,5,4,15,8,104,11,2022,8,"Danbury,CT","City",24,123,"Danbury","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",87327,NA,NA,"","","CT0003400","Danbury",NA,"Northeast","New England","danbury","CT",86257,"city 50,000 thru 99,999",NA,NA,NA,NA,87327,"Danbury, CT","City","CT","CT"
"Davenport,IA,City","Davenport",1,8,5,35,47,188,19,2021,4,"Davenport,IA","City",49,254,"Davenport","From IA","State UCR","Provided by Agency",99911,NA,NA,"","","IA0820200","Davenport",NA,"Midwest","West North Central","davenport","IA",99926,"city 50,000 thru 99,999",NA,NA,NA,NA,99911,"Davenport, IA","City","IA","IA"
"Davis,CA,City","Davis",1,1,3,10,7,128,10,2024,7,"Davis,CA","City",15,145,"Davis","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",67193,NA,NA,"","","CA0570100","Davis",NA,"West","Pacific","davis","CA",65483,"city 50,000 thru 99,999",NA,NA,NA,NA,67193,"Davis, CA","City","CA","CA"
"Dayton,OH,City","Dayton",0,16,16,70,88,224,54,2021,3,"Dayton,OH","City",102,366,"Dayton","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",135181,NA,NA,"","","OH0570200","Dayton",NA,"Midwest","East North Central","dayton","OH",134857,"city 100,000 thru 249,999",NA,NA,NA,NA,135181,"Dayton, OH","City","OH","OH"
"Dearborn Heights,MI,City","Dearborn Heights",0,0,2,20,8,34,17,2023,4,"Dearborn Heights,MI","City",22,59,"Dearborn Heights","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",61420,NA,NA,"","","MI8234400","Dearborn Heights",NA,"Midwest","East North Central","dearborn heights","MI",60148,"city 50,000 thru 99,999",NA,NA,NA,NA,61420,"Dearborn Heights, MI","City","MI","MI"
"Dearborn,MI,City","Dearborn",0,3,5,22,8,130,48,2024,6,"Dearborn,MI","City",30,186,"Dearborn","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",106747,NA,NA,"","","MI8234300","Dearborn",NA,"Midwest","East North Central","dearborn","MI",104571,"city 100,000 thru 249,999",NA,NA,NA,NA,106747,"Dearborn, MI","City","MI","MI"
"Decatur,IL,City","Decatur",0,2,5,29,33,59,14,2025,2,"Decatur,IL","City",36,106,"Decatur","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",68301,NA,NA,"","","IL0580200","Decatur",NA,"Midwest","East North Central","decatur","IL",67934,"city 50,000 thru 99,999",NA,NA,NA,NA,68301,"Decatur, IL","City","IL","IL"
"Delaware,OH,County","Delaware",0,0,1,8,5,57,1,2025,1,"Delaware,OH","County",9,63,"Delaware","From OH","State UCR","Provided by State UCR Program",104939,NA,NA,"","","OH0210000","Delaware",NA,"Midwest","East North Central","delaware","OH",108391,"msa-county 100,000+",NA,NA,NA,NA,104939,"Delaware, OH","County","OH","OH"
"Denton,TX,City","Denton",0,8,9,16,28,225,34,2020,9,"Denton,TX","City",33,287,"Denton","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",155215,NA,NA,"","","TX0610200","Denton",NA,"South","West South Central","denton","TX",164565,"city 100,000 thru 249,999",NA,NA,NA,NA,155215,"Denton, TX","City","TX","TX"
"Denton,TX,County","Denton",0,0,0,3,11,15,8,2018,4,"Denton,TX","County",3,34,"Denton","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",160587,NA,NA,"","","TX0610000","Denton",NA,"South","West South Central","denton","TX",167921,"msa-county 100,000+",NA,NA,NA,NA,160587,"Denton, TX","County","TX","TX"
"Denver,CO,City","Denver",7,56,98,488,404,1821,510,2025,7,"Denver,CO","City",649,2735,"Denver","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",712222,NA,NA,"","","CODPD0000","Denver",NA,"West","Mountain","denver","CO",722031,"city 500,000 thru 999,999",NA,NA,NA,NA,712222,"Denver, CO","City","CO","CO"
"Des Moines,IA,City","Des Moines",0,6,14,85,179,320,100,2019,2,"Des Moines,IA","City",105,599,"Des Moines","From IA","State UCR","Provided by Agency",209658,NA,NA,"Inferred Sep - Dec 2018 and Jan - Apr 2022 from annual average","","IA0770300","Des Moines",NA,"Midwest","West North Central","des moines","IA",209040,"city 100,000 thru 249,999",NA,NA,NA,NA,209658,"Des Moines, IA","City","IA","IA"
"Des Plaines,IL,City","Des Plaines",0,0,1,2,4,48,1,2021,3,"Des Plaines,IL","City",3,53,"Des Plaines","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",57672,NA,NA,"","","IL0162500","Des Plaines",NA,"Midwest","East North Central","des plaines","IL",57218,"city 50,000 thru 99,999",NA,NA,NA,NA,57672,"Des Plaines, IL","City","IL","IL"
"Desoto,TX,City","Desoto",0,4,3,12,19,64,22,2020,9,"Desoto,TX","City",19,105,"Desoto","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",56257,NA,NA,"","","TX0570800","Desoto",NA,"South","West South Central","desoto","TX",56488,"city 50,000 thru 99,999",NA,NA,NA,NA,56257,"Desoto, TX","City","TX","TX"
"Detroit,MI,City","Detroit",22,80,239,665,770,1118,841,2017,1,"Detroit,MI","City",1006,2729,"Detroit","https://data.detroitmi.gov/datasets/rms-crime-incidents","Agency RMS","Open Source",615501,NA,NA,"","","MI8234900","Detroit",NA,"Midwest","East North Central","detroit","MI",651171,"city 500,000 thru 999,999",NA,NA,NA,NA,615501,"Detroit, MI","City","MI","MI"
"Douglas,NE,County","Douglas",0,4,0,12,13,28,2,2017,1,"Douglas,NE","County",16,43,"Douglas","https://crimestats.ne.gov/public/View/RSReport.aspx?ReportId=1082","State UCR","Agency Aggregated",103973,NA,NA,"Inferred April, June, July and December 2017 from annual average","","NB0280000","Douglas",NA,"Midwest","West North Central","douglas","NE",103973,"msa-county 100,000+",NA,NA,NA,NA,94490,"Douglas, NE","County","NE","NE"
"Draper,UT,City","Draper",0,4,0,2,2,28,1,2025,8,"Draper,UT","City",6,31,"Draper","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",50588,NA,NA,"","","UT0181200","Draper",NA,"West","Mountain","draper","UT",45672,"city 25,000 thru 49,999",NA,NA,NA,NA,50588,"Draper, UT","City","UT","UT"
"Dublin,OH,City","Dublin",0,0,0,5,8,37,6,2024,8,"Dublin,OH","City",5,51,"Dublin","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",48799,NA,NA,"","","OH0250300","Dublin",NA,"Midwest","East North Central","dublin","OH",40056,"city 25,000 thru 49,999",NA,NA,NA,NA,48827,"Dublin, OH","City","OH","OH"
"Dubuque,IA,City","Dubuque",0,4,1,18,15,63,7,2024,8,"Dubuque,IA","City",23,85,"Dubuque","From IA","State UCR","Provided by Agency",58492,NA,NA,"","","IA0310100","Dubuque",NA,"Midwest","West North Central","dubuque","IA",58620,"city 50,000 thru 99,999",NA,NA,NA,NA,58492,"Dubuque, IA","City","IA","IA"
"Duluth,MN,City","Duluth",0,5,2,9,32,212,19,2023,6,"Duluth,MN","City",16,263,"Duluth","https://cde.state.mn.us/","State UCR","Open Source",86570,NA,NA,"","","MN0690600","Duluth",NA,"Midwest","West North Central","duluth","MN",88003,"city 50,000 thru 99,999",NA,NA,NA,NA,86570,"Duluth, MN","City","MN","MN"
"Dunwoody,GA,City","Dunwoody",0,1,0,3,9,138,14,2017,1,"Dunwoody,GA","City",4,161,"Dunwoody","https://www.dunwoodyga.gov/police/crime-info-stats/crime-comparison","Agency Aggregated","Open Source",52505,NA,NA,"","","GA0447100","Dunwoody",NA,"South","South Atlantic","dunwoody","GA",51752,"city 50,000 thru 99,999",NA,NA,NA,NA,52505,"Dunwoody, GA","City","GA","GA"
"Durham,NC,City","Durham",4,20,44,124,127,610,100,2023,1,"Durham,NC","City",192,837,"Durham","From NC","State UCR","Provided by State UCR Program",295788,NA,NA,"","","NC0320100","Durham",NA,"South","South Atlantic","durham","NC",299779,"city 250,000 thru 499,999",NA,NA,NA,NA,295788,"Durham, NC","City","NC","NC"
"Eagan,MN,City","Eagan",0,2,3,2,9,147,7,2018,8,"Eagan,MN","City",7,163,"Eagan","https://cde.state.mn.us/","State UCR","Open Source",66943,NA,NA,"Inferred Aug 2020 from annual average","","MN0190800","Eagan",NA,"Midwest","West North Central","eagan","MN",66956,"city 50,000 thru 99,999",NA,NA,NA,NA,66943,"Eagan, MN","City","MN","MN"
"East Baton Rouge,LA,County","East Baton Rouge",0,0,17,11,104,518,27,2017,1,"East Baton Rouge,LA","County",28,649,"East Baton Rouge","https://data.brla.gov/Public-Safety/EBR-Sheriff-s-Office-Crime-Incidents/7y8j-nrht/explore/query/SELECT%0A%20%20%60incident_number%60%2C%0A%20%20%60charge_id%60%2C%0A%20%20%60charge_date%60%2C%0A%20%20%60report_date%60%2C%0A%20%20%60approved_date%60%2C%0A%20%20%60attempted_committed%60%2C%0A%20%20%60street%60%2C%0A%20%20%60street_2%60%2C%0A%20%20%60city%60%2C%0A%20%20%60state%60%2C%0A%20%20%60postal_code%60%2C%0A%20%20%60district%60%2C%0A%20%20%60zone%60%2C%0A%20%20%60sub_zone%60%2C%0A%20%20%60statute_title%60%2C%0A%20%20%60statute_description%60%2C%0A%20%20%60statute_category%60%2C%0A%20%20%60crime_against%60%2C%0A%20%20%60nibrs_code%60%2C%0A%20%20%60offense_description%60%2C%0A%20%20%60census_block_group%60%2C%0A%20%20%60council_district%60%2C%0A%20%20%60crime_prevention_district%60%2C%0A%20%20%60neighborhood%60%2C%0A%20%20%60longitude%60%2C%0A%20%20%60latitude%60%2C%0A%20%20%60geolocation%60%0AORDER%20BY%20%60report_date%60%20DESC%20NULL%20FIRST/page/filter","Agency RMS","Open Source",197853,NA,NA,"","","LA0170000","East Baton Rouge",NA,"South","West South Central","east baton rouge","LA",201319,"msa-county 100,000+",NA,NA,NA,NA,197853,"East Baton Rouge, LA","County","LA","LA"
"East Hartford,CT,City","East Hartford",0,2,3,2,14,78,29,2021,1,"East Hartford,CT","City",7,121,"East Hartford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",50625,NA,NA,"","","CT0004300","East Hartford",NA,"Northeast","New England","east hartford","CT",50584,"city 50,000 thru 99,999",NA,NA,NA,NA,50625,"East Hartford, CT","City","CT","CT"
"Eau Claire,WI,City","Eau Claire",0,4,1,10,8,98,3,2025,4,"Eau Claire,WI","City",15,109,"Eau Claire","From WI","State UCR","Provided by State UCR Program",69859,NA,NA,"","","WI0180100","Eau Claire",NA,"Midwest","East North Central","eau claire","WI",68631,"city 50,000 thru 99,999",NA,NA,NA,NA,69859,"Eau Claire, WI","City","WI","WI"
"Eden Prairie,MN,City","Eden Prairie",0,1,1,2,3,47,0,2017,6,"Eden Prairie,MN","City",4,50,"Eden Prairie","https://cde.state.mn.us/","State UCR","Open Source",61645,NA,NA,"","","MN0272600","Eden Prairie",NA,"Midwest","West North Central","eden prairie","MN",61511,"city 50,000 thru 99,999",NA,NA,NA,NA,61645,"Eden Prairie, MN","City","MN","MN"
"Edina,MN,City","Edina",0,0,0,0,9,38,6,2025,2,"Edina,MN","City",0,53,"Edina","https://cde.state.mn.us/","State UCR","Open Source",51980,NA,NA,"","","MN0270600","Edina",NA,"Midwest","West North Central","edina","MN",53347,"city 50,000 thru 99,999",NA,NA,NA,NA,51980,"Edina, MN","City","MN","MN"
"Edinburg,TX,City","Edinburg",0,12,4,18,21,158,5,2020,7,"Edinburg,TX","City",34,184,"Edinburg","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",106137,NA,NA,"","","TX1080400","Edinburg",NA,"South","West South Central","edinburg","TX",107552,"city 100,000 thru 249,999",NA,NA,NA,NA,106137,"Edinburg, TX","City","TX","TX"
"Edmond,OK,City","Edmond",1,2,0,4,19,73,7,2023,7,"Edmond,OK","City",7,99,"Edmond","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",97063,NA,NA,"","","OK0550300","Edmond",NA,"South","West South Central","edmond","OK",99249,"city 50,000 thru 99,999",NA,NA,NA,NA,97063,"Edmond, OK","City","OK","OK"
"El Cajon,CA,City","El Cajon",0,4,13,23,22,156,31,2018,2,"El Cajon,CA","City",40,209,"El Cajon","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",103569,NA,NA,"","","CA0370500","El Cajon",NA,"West","Pacific","el cajon","CA",101983,"city 100,000 thru 249,999",NA,NA,NA,NA,103569,"El Cajon, CA","City","CA","CA"
"El Dorado,CA,County","El Dorado",0,4,4,11,35,147,0,2017,8,"El Dorado,CA","County",19,182,"El Dorado","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",162436,NA,NA,"","","CA0090000","El Dorado",NA,"West","Pacific","el dorado","CA",164075,"msa-county 100,000+",NA,NA,NA,NA,162436,"El Dorado, CA","County","CA","CA"
"El Monte,CA,City","El Monte",0,2,21,19,23,104,39,2025,8,"El Monte,CA","City",42,166,"El Monte","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",102088,NA,NA,"","","CA0192200","El Monte",NA,"West","Pacific","el monte","CA",102088,"city 100,000 thru 249,999",NA,NA,NA,NA,103463,"El Monte, CA","City","CA","CA"
"El Paso,CO,County","El Paso",0,14,2,35,29,187,31,2024,3,"El Paso,CO","County",51,247,"El Paso","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",207095,NA,NA,"","","CO0210000","El Paso",NA,"West","Mountain","el paso","CO",213641,"msa-county 100,000+",NA,NA,NA,NA,207095,"El Paso, CO","County","CO","CO"
"El Paso,TX,City","El Paso",0,26,35,148,83,757,37,2020,1,"El Paso,TX","City",209,877,"El Paso","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",676665,NA,NA,"","","TX0710200","El Paso",NA,"South","West South Central","el paso","TX",678860,"city 500,000 thru 999,999",NA,NA,NA,NA,676665,"El Paso, TX","City","TX","TX"
"El Paso,TX,County","El Paso",0,3,0,13,9,25,5,2019,1,"El Paso,TX","County",16,39,"El Paso","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",116599,NA,NA,"","","TX0710000","El Paso",NA,"South","West South Central","el paso","TX",122484,"msa-county 100,000+",NA,NA,NA,NA,116599,"El Paso, TX","County","TX","TX"
"Elizabeth,NJ,City","Elizabeth",0,2,11,27,8,238,70,2025,6,"Elizabeth,NJ","City",40,316,"Elizabeth","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",138500,NA,NA,"","","NJ0200400","Elizabeth",NA,"Northeast","Middle Atlantic","elizabeth","NJ",138500,"city 100,000 thru 249,999",NA,NA,NA,NA,133578,"Elizabeth, NJ","City","NJ","NJ"
"Elk Grove,CA,City","Elk Grove",0,2,11,30,30,149,20,2023,7,"Elk Grove,CA","City",43,199,"Elk Grove","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",177976,NA,NA,"","","CA0340H00","Elk Grove",NA,"West","Pacific","elk grove","CA",179074,"city 100,000 thru 249,999",NA,NA,NA,NA,177976,"Elk Grove, CA","City","CA","CA"
"Elkhart,IN,City","Elkhart",0,5,1,45,30,103,19,2023,8,"Elkhart,IN","City",51,152,"Elkhart","https://cde.state.mn.us/","Crime Data Explorer","Open Source",53773,NA,NA,"Inferred Jul - Dec 2019 and Jul - Dec 2020","","IN0200100","Elkhart",NA,"Midwest","East North Central","elkhart","IN",53357,"city 50,000 thru 99,999",NA,NA,NA,NA,53773,"Elkhart, IN","City","IN","IN"
"Elyria,OH,City","Elyria",1,1,4,2,9,65,9,2022,9,"Elyria,OH","City",8,83,"Elyria","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",53024,NA,NA,"","","OH0470400","Elyria",NA,"Midwest","East North Central","elyria","OH",53263,"city 50,000 thru 99,999",NA,NA,NA,NA,53024,"Elyria, OH","City","OH","OH"
"Enid,OK,City","Enid",0,3,1,7,33,114,3,2022,8,"Enid,OK","City",11,150,"Enid","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",50382,NA,NA,"","","OK0240100","Enid",NA,"South","West South Central","enid","OK",50382,"city 50,000 thru 99,999",NA,NA,NA,NA,50168,"Enid, OK","City","OK","OK"
"Erie,PA,City","Erie",2,6,8,21,57,144,15,2017,6,"Erie,PA","City",37,216,"Erie","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",92920,NA,NA,"","","PA0250200","Erie",NA,"Northeast","Middle Atlantic","erie","PA",92379,"city 50,000 thru 99,999",NA,NA,NA,NA,92920,"Erie, PA","City","PA","PA"
"Escondido,CA,City","Escondido",1,3,13,20,28,137,58,2022,9,"Escondido,CA","City",37,223,"Escondido","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",149837,NA,NA,"","","CA0370600","Escondido",NA,"West","Pacific","escondido","CA",147170,"city 100,000 thru 249,999",NA,NA,NA,NA,149837,"Escondido, CA","City","CA","CA"
"Euclid,OH,City","Euclid",0,2,1,1,10,36,17,2025,3,"Euclid,OH","City",4,63,"Euclid","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",48344,NA,NA,"","","OH0181800","Euclid",NA,"Midwest","East North Central","euclid","OH",48176,"city 25,000 thru 49,999",NA,NA,NA,NA,48170,"Euclid, OH","City","OH","OH"
"Eugene,OR,City","Eugene",0,6,15,28,55,363,36,2018,4,"Eugene,OR","City",49,454,"Eugene","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",178191,NA,NA,"","","OR0200200","Eugene",NA,"West","Pacific","eugene","OR",178057,"city 100,000 thru 249,999",NA,NA,NA,NA,178191,"Eugene, OR","City","OR","OR"
"Euless,TX,City","Euless",0,8,1,3,4,79,8,2025,5,"Euless,TX","City",12,91,"Euless","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",59722,NA,NA,"","","TX2200900","Euless",NA,"South","West South Central","euless","TX",59230,"city 50,000 thru 99,999",NA,NA,NA,NA,59722,"Euless, TX","City","TX","TX"
"Evansville,IN,City","Evansville",1,9,11,74,52,270,25,2023,5,"Evansville,IN","City",95,347,"Evansville","https://cde.state.mn.us/","Crime Data Explorer","Open Source",114950,NA,NA,"","","IN0820100","Evansville",NA,"Midwest","East North Central","evansville","IN",114660,"city 100,000 thru 249,999",NA,NA,NA,NA,114950,"Evansville, IN","City","IN","IN"
"Everett,MA,City","Everett",0,4,1,9,0,36,9,2025,7,"Everett,MA","City",14,45,"Everett","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",48340,NA,NA,"","","MA0091700","Everett",NA,"Northeast","New England","everett","MA",51744,"city 50,000 thru 99,999",NA,NA,NA,NA,49740,"Everett, MA","City","MA","MA"
"Fairfield,CA,City","Fairfield",1,2,18,40,12,161,34,2025,4,"Fairfield,CA","City",61,207,"Fairfield","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",119071,NA,NA,"","","CA0480300","Fairfield",NA,"West","Pacific","fairfield","CA",121082,"city 100,000 thru 249,999",NA,NA,NA,NA,119071,"Fairfield, CA","City","CA","CA"
"Fairfield,CT,City","Fairfield",0,0,1,0,21,79,4,2017,6,"Fairfield,CT","City",1,104,"Fairfield","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",63588,NA,NA,"","","CT0005100","Fairfield",NA,"Northeast","New England","fairfield","CT",64098,"city 50,000 thru 99,999",NA,NA,NA,NA,63588,"Fairfield, CT","City","CT","CT"
"Fall River,MA,City","Fall River",0,3,3,55,19,34,5,2021,1,"Fall River,MA","City",61,58,"Fall River","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",93879,NA,NA,"","","MA0030800","Fall River",NA,"Northeast","New England","fall river","MA",95573,"city 50,000 thru 99,999",NA,NA,NA,NA,93879,"Fall River, MA","City","MA","MA"
"Fargo,ND,City","Fargo",0,6,4,24,42,186,28,2019,2,"Fargo,ND","City",34,256,"Fargo","https://crimestats.nd.gov/public/View/RSReport.aspx?ReportId=94","State UCR","Open Source",134268,NA,NA,"","","ND0090200","Fargo",NA,"Midwest","West North Central","fargo","ND",135682,"city 100,000 thru 249,999",NA,NA,NA,NA,134268,"Fargo, ND","City","ND","ND"
"Farmington Hills,MI,City","Farmington Hills",0,2,2,8,9,60,17,2022,7,"Farmington Hills,MI","City",12,86,"Farmington Hills","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",82223,NA,NA,"","","MI6338900","Farmington Hills",NA,"Midwest","East North Central","farmington hills","MI",82116,"city 50,000 thru 99,999",NA,NA,NA,NA,82223,"Farmington Hills, MI","City","MI","MI"
"Fayetteville,AR,City","Fayetteville",0,9,4,33,41,273,47,2018,9,"Fayetteville,AR","City",46,361,"Fayetteville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",101624,NA,NA,"","","AR0720100","Fayetteville",NA,"South","West South Central","fayetteville","AR",104089,"city 100,000 thru 249,999",NA,NA,NA,NA,101624,"Fayetteville, AR","City","AR","AR"
"Fishers,IN,City","Fishers",0,1,0,5,3,62,4,2021,4,"Fishers,IN","City",6,69,"Fishers","https://cde.state.mn.us/","Crime Data Explorer","Open Source",103247,NA,NA,"","","IN0290700","Fishers",NA,"Midwest","East North Central","fishers","IN",105680,"city 100,000 thru 249,999",NA,NA,NA,NA,103247,"Fishers, IN","City","IN","IN"
"Flower Mound,TX,City","Flower Mound",0,2,0,2,5,32,3,2021,8,"Flower Mound,TX","City",4,40,"Flower Mound","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",79513,NA,NA,"","","TX0611200","Flower Mound",NA,"South","West South Central","flower mound","TX",79784,"city 50,000 thru 99,999",NA,NA,NA,NA,79513,"Flower Mound, TX","City","TX","TX"
"Folsom,CA,City","Folsom",0,0,1,10,10,94,10,2024,4,"Folsom,CA","City",11,114,"Folsom","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",84559,NA,NA,"","","CA0340100","Folsom",NA,"West","Pacific","folsom","CA",86152,"city 50,000 thru 99,999",NA,NA,NA,NA,84559,"Folsom, CA","City","CA","CA"
"Fontana,CA,City","Fontana",4,NA,13,NA,83,200,75,2017,1,"Fontana,CA","City",17,358,"Fontana","https://www.fontanaca.gov/CivicAlerts.aspx?CID=32","Agency Aggregated","Open Source",214429,NA,NA,"","","CA0360400","Fontana",NA,"West","Pacific","fontana","CA",217605,"city 100,000 thru 249,999",NA,NA,NA,NA,214429,"Fontana, CA","City","CA","CA"
"Forsyth,GA,County","Forsyth",0,0,1,9,15,80,3,2022,12,"Forsyth,GA","County",10,98,"Forsyth","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",267417,NA,NA,"","","GA0580000","Forsyth",NA,"South","South Atlantic","forsyth","GA",270757,"msa-county 100,000+",NA,NA,NA,NA,267417,"Forsyth, GA","County","GA","GA"
"Forsyth,NC,County","Forsyth",0,3,2,27,22,70,8,2024,5,"Forsyth,NC","County",32,100,"Forsyth","From NC","State UCR","Provided by State UCR Program",111773,NA,NA,"Inferred Dec 2018 - Jun 2019 from 2018 average","","NC0340000","Forsyth",NA,"South","South Atlantic","forsyth","NC",115696,"msa-county 100,000+",NA,NA,NA,NA,111773,"Forsyth, NC","County","NC","NC"
"Fort Bend,TX,County","Fort Bend",1,7,7,31,37,298,32,2025,10,"Fort Bend,TX","County",46,367,"Fort Bend","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",578695,NA,NA,"","","TX0790000","Fort Bend",NA,"South","West South Central","fort bend","TX",614384,"msa-county 100,000+",NA,NA,NA,NA,578695,"Fort Bend, TX","County","TX","TX"
"Fort Wayne,IN,City","Fort Wayne",3,8,30,24,141,534,38,2017,1,"Fort Wayne,IN","City",65,713,"Fort Wayne","https://www.fwpd.org/crime-statistics","State UCR","Provided by State UCR Program",269728,NA,NA,"","","IN0020100","Fort Wayne",NA,"Midwest","East North Central","fort wayne","IN",271892,"city 250,000 thru 499,999",NA,NA,NA,NA,269728,"Fort Wayne, IN","City","IN","IN"
