"ori","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","Type","city_state","city_state_id","Agency_Type"
"NY0450000","Saratoga",NA,NA,NA,NA,NA,NA,NA,2026,2,"NY","County","Saratoga,NY","Saratoga,NY,County","County"
"NB0770000","Sarpy",NA,NA,NA,NA,NA,NA,NA,2026,2,"NE","County","Sarpy,NE","Sarpy,NE,County","County"
"NY0460100","Schenectady",NA,NA,NA,NA,NA,NA,NA,2026,2,"NY","City","Schenectady,NY","Schenectady,NY,City","City"
"LA0090100","Shreveport",NA,NA,NA,NA,NA,NA,NA,2026,2,"LA","City","Shreveport,LA","Shreveport,LA,City","City"
"TN0750200","Smyrna",NA,NA,NA,NA,NA,NA,NA,2026,2,"TN","City","Smyrna,TN","Smyrna,TN,City","City"
"MA0093900","Somerville",NA,NA,NA,NA,NA,NA,NA,2026,2,"MA","City","Somerville,MA","Somerville,MA,City","City"
"UT0181800","South Jordan",NA,NA,NA,NA,NA,NA,NA,2026,2,"UT","City","South Jordan,UT","South Jordan,UT,City","City"
"CA0411700","South San Francisco",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","South San Francisco,CA","South San Francisco,CA,City","City"
"NV0160200","Sparks",NA,NA,NA,NA,NA,NA,NA,2026,2,"NV","City","Sparks,NV","Sparks,NV,City","City"
"WA0321500","Spokane Valley",NA,NA,NA,NA,NA,NA,NA,2026,2,"WA","City","Spokane Valley,WA","Spokane Valley,WA,City","City"
"VA0880000","Spotsylvania",NA,NA,NA,NA,NA,NA,NA,2026,2,"VA","County","Spotsylvania,VA","Spotsylvania,VA,County","County"
"TN0600300","Spring Hill",NA,NA,NA,NA,NA,NA,NA,2026,2,"TN","City","Spring Hill,TN","Spring Hill,TN,City","City"
"MA0071800","Springfield",NA,NA,NA,NA,NA,NA,NA,2026,2,"MA","City","Springfield,MA","Springfield,MA,City","City"
"OH0120200","Springfield",NA,NA,NA,NA,NA,NA,NA,2026,2,"OH","City","Springfield,OH","Springfield,OH,City","City"
"MO0920300","St Charles",NA,NA,NA,NA,NA,NA,NA,2026,2,"MO","City","St Charles,MO","St Charles,MO,City","City"
"MO0922400","St Charles",NA,NA,NA,NA,NA,NA,NA,2026,2,"MO","County","St Charles,MO","St Charles,MO,County","County"
"IN0710000","St Joseph",NA,NA,NA,NA,NA,NA,NA,2026,2,"IN","County","St Joseph,IN","St Joseph,IN,County","County"
"UT0270100","St. George",NA,NA,NA,NA,NA,NA,NA,2026,2,"UT","City","St. George,UT","St. George,UT,City","City"
"MD0190000","St. Mary's",NA,NA,NA,NA,NA,NA,NA,2026,2,"MD","County","St. Mary's,MD","St. Mary's,MD,County","County"
"VA0890000","Stafford",NA,NA,NA,NA,NA,NA,NA,2026,2,"VA","County","Stafford,VA","Stafford,VA,County","County"
"CT0013500","Stamford",NA,NA,NA,NA,NA,NA,NA,2026,2,"CT","City","Stamford,CT","Stamford,CT,City","City"
"CA0390500","Stockton",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Stockton,CA","Stockton,CA,City","City"
"VA1270000","Suffolk",NA,NA,NA,NA,NA,NA,NA,2026,2,"VA","City","Suffolk,VA","Suffolk,VA,City","City"
"CA0431600","Sunnyvale",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Sunnyvale,CA","Sunnyvale,CA,City","City"
"TX0140700","Temple",NA,NA,NA,NA,NA,NA,NA,2026,2,"TX","City","Temple,TX","Temple,TX,City","City"
"IN0840100","Terre Haute",NA,NA,NA,NA,NA,NA,NA,2026,2,"IN","City","Terre Haute,IN","Terre Haute,IN,City","City"
"CA0560700","Thousand Oaks",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Thousand Oaks,CA","Thousand Oaks,CA,City","City"
"WA0340000","Thurston",NA,NA,NA,NA,NA,NA,NA,2026,2,"WA","County","Thurston,WA","Thurston,WA,County","County"
"OH0480700","Toledo",NA,NA,NA,NA,NA,NA,NA,2026,2,"OH","City","Toledo,OH","Toledo,OH,City","City"
"AZ0100300","Tucson",NA,NA,NA,NA,NA,NA,NA,2026,2,"AZ","City","Tucson,AZ","Tucson,AZ,City","City"
"CA0540000","Tulare",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","County","Tulare,CA","Tulare,CA,County","County"
"OK0720500","Tulsa",NA,NA,NA,NA,NA,NA,NA,2026,2,"OK","City","Tulsa,OK","Tulsa,OK,City","City"
"CA0302200","Tustin",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Tustin,CA","Tustin,CA,City","City"
"NC0900000","Union",NA,NA,NA,NA,NA,NA,NA,2026,2,"NC","County","Union,NC","Union,NC,County","County"
"PA0233700","Upper Darby",NA,NA,NA,NA,NA,NA,NA,2026,2,"PA","City","Upper Darby,PA","Upper Darby,PA,City","City"
"NY0320200","Utica",NA,NA,NA,NA,NA,NA,NA,2026,2,"NY","City","Utica,NY","Utica,NY,City","City"
"CA0480700","Vallejo",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Vallejo,CA","Vallejo,CA,City","City"
"CA0560800","Ventura",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Ventura,CA","Ventura,CA,City","City"
"VA1280000","Virginia Beach",NA,NA,NA,NA,NA,NA,NA,2026,2,"VA","City","Virginia Beach,VA","Virginia Beach,VA,City","City"
"CA0540700","Visalia",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Visalia,CA","Visalia,CA,City","City"
"CA0071200","Walnut Creek",NA,NA,NA,NA,NA,NA,NA,2026,2,"CA","City","Walnut Creek,CA","Walnut Creek,CA,City","City"
"MA0094700","Waltham",NA,NA,NA,NA,NA,NA,NA,2026,2,"MA","City","Waltham,MA","Waltham,MA,City","City"
"GA0760200","Warner Robins",NA,NA,NA,NA,NA,NA,NA,2026,2,"GA","City","Warner Robins,GA","Warner Robins,GA,City","City"
"OH0830000","Warren",NA,NA,NA,NA,NA,NA,NA,2026,2,"OH","County","Warren,OH","Warren,OH,County","County"
"RI0020300","Warwick",NA,NA,NA,NA,NA,NA,NA,2026,2,"RI","City","Warwick,RI","Warwick,RI,City","City"
"CT0015600","West Haven",NA,NA,NA,NA,NA,NA,NA,2026,2,"CT","City","West Haven,CT","West Haven,CT,City","City"
"UT0180600","West Jordan",NA,NA,NA,NA,NA,NA,NA,2026,2,"UT","City","West Jordan,UT","West Jordan,UT,City","City"
"UT0182500","West Valley",NA,NA,NA,NA,NA,NA,NA,2026,2,"UT","City","West Valley,UT","West Valley,UT,City","City"
"IN0290400","Westfield",NA,NA,NA,NA,NA,NA,NA,2026,2,"IN","City","Westfield,IN","Westfield,IN,City","City"
"NC0340200","Winston-Salem",NA,NA,NA,NA,NA,NA,NA,2026,2,"NC","City","Winston-Salem,NC","Winston-Salem,NC,City","City"
"MA0146000","Worcester",NA,NA,NA,NA,NA,NA,NA,2026,2,"MA","City","Worcester,MA","Worcester,MA,City","City"
"TX0430800","Wylie",NA,NA,NA,NA,NA,NA,NA,2026,2,"TX","City","Wylie,TX","Wylie,TX,City","City"
"WA0390500","Yakima",NA,NA,NA,NA,NA,NA,NA,2026,2,"WA","City","Yakima,WA","Yakima,WA,City","City"
"OH0500900","Youngstown",NA,NA,NA,NA,NA,NA,NA,2026,2,"OH","City","Youngstown,OH","Youngstown,OH,City","City"
