"Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","city_state","Agency_Type","city_state_id"
"Elkhart",NA,NA,NA,NA,NA,NA,NA,2025,4,"IN","Elkhart,IN","City","Elkhart,IN,City"
"Elkhart",NA,NA,NA,NA,NA,NA,NA,2025,5,"IN","Elkhart,IN","City","Elkhart,IN,City"
"Elkhart",NA,NA,NA,NA,NA,NA,NA,2025,6,"IN","Elkhart,IN","City","Elkhart,IN,City"
"Elkhart",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Elkhart,IN","City","Elkhart,IN,City"
"Evansville",NA,NA,NA,NA,NA,NA,NA,2025,6,"IN","Evansville,IN","City","Evansville,IN,City"
"Evansville",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Evansville,IN","City","Evansville,IN,City"
"Hammond",NA,NA,NA,NA,NA,NA,NA,2025,2,"IN","Hammond,IN","City","Hammond,IN,City"
"Hammond",NA,NA,NA,NA,NA,NA,NA,2025,3,"IN","Hammond,IN","City","Hammond,IN,City"
"Hammond",NA,NA,NA,NA,NA,NA,NA,2025,4,"IN","Hammond,IN","City","Hammond,IN,City"
"Hammond",NA,NA,NA,NA,NA,NA,NA,2025,5,"IN","Hammond,IN","City","Hammond,IN,City"
"Hammond",NA,NA,NA,NA,NA,NA,NA,2025,6,"IN","Hammond,IN","City","Hammond,IN,City"
"Hammond",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Hammond,IN","City","Hammond,IN,City"
"Jeffersonville",NA,NA,NA,NA,NA,NA,NA,2025,4,"IN","Jeffersonville,IN","City","Jeffersonville,IN,City"
"Jeffersonville",NA,NA,NA,NA,NA,NA,NA,2025,5,"IN","Jeffersonville,IN","City","Jeffersonville,IN,City"
"Jeffersonville",NA,NA,NA,NA,NA,NA,NA,2025,6,"IN","Jeffersonville,IN","City","Jeffersonville,IN,City"
"Jeffersonville",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Jeffersonville,IN","City","Jeffersonville,IN,City"
