"Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","city_state","Agency_Type","city_state_id"
"Union",NA,NA,NA,NA,NA,NA,NA,2025,10,"NC","Union,NC","County","Union,NC,County"
"Vacaville",NA,NA,NA,NA,NA,NA,NA,2025,10,"CA","Vacaville,CA","City","Vacaville,CA,City"
"Virginia Beach",NA,NA,NA,NA,NA,NA,NA,2025,10,"VA","Virginia Beach,VA","City","Virginia Beach,VA,City"
"Wake Forest",NA,NA,NA,NA,NA,NA,NA,2025,10,"NC","Wake Forest,NC","City","Wake Forest,NC,City"
"Warner Robins",NA,NA,NA,NA,NA,NA,NA,2025,10,"GA","Warner Robins,GA","City","Warner Robins,GA,City"
"Washoe",NA,5,2,15,19,47,5,2025,10,"NV","Washoe,NV","County","Washoe,NV,County"
"Winston-Salem",NA,NA,NA,NA,NA,NA,NA,2025,10,"NC","Winston-Salem,NC","City","Winston-Salem,NC,City"
"Worcester",NA,NA,NA,NA,NA,NA,NA,2025,10,"MA","Worcester,MA","City","Worcester,MA,City"
"Wylie",NA,NA,NA,NA,NA,NA,NA,2025,10,"TX","Wylie,TX","City","Wylie,TX,City"
"Yakima",NA,NA,NA,NA,NA,NA,NA,2025,10,"WA","Yakima,WA","City","Yakima,WA,City"
"Youngstown",NA,NA,NA,NA,NA,NA,NA,2025,10,"OH","Youngstown,OH","City","Youngstown,OH,City"
