"Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","city_state","Agency_Type","city_state_id"
"Apex",NA,NA,NA,NA,NA,NA,NA,2025,5,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2025,6,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2025,7,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2025,8,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2024,6,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2024,7,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2024,8,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2024,9,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2024,10,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2024,11,"NC","Apex,NC","City","Apex,NC,City"
"Apex",NA,NA,NA,NA,NA,NA,NA,2024,12,"NC","Apex,NC","City","Apex,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2024,11,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2024,12,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,5,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,6,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,7,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,8,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,9,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,10,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,11,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2019,12,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Akron",NA,NA,NA,NA,NA,NA,NA,2025,7,"OH","Akron,OH","City","Akron,OH,City"
"Akron",NA,NA,NA,NA,NA,NA,NA,2025,8,"OH","Akron,OH","City","Akron,OH,City"
"Cleveland",NA,NA,NA,NA,NA,NA,NA,2025,8,"OH","Cleveland,OH","City","Cleveland,OH,City"
"Cuyahoga Falls",NA,NA,NA,NA,NA,NA,NA,2021,1,"OH","Cuyahoga Falls,OH","City","Cuyahoga Falls,OH,City"
"Cuyahoga Falls",NA,NA,NA,NA,NA,NA,NA,2021,2,"OH","Cuyahoga Falls,OH","City","Cuyahoga Falls,OH,City"
