"ori","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","Type","city_state","city_state_id","Agency_Type"
"CO0510100","Pueblo",NA,NA,NA,NA,NA,NA,NA,2026,1,"CO","City","Pueblo,CO","Pueblo,CO,City","City"
"CT0003400","Danbury",NA,NA,NA,NA,NA,NA,NA,2026,3,"CT","City","Danbury,CT","Danbury,CT,City","City"
"CT0005700","Greenwich",NA,NA,NA,NA,NA,NA,NA,2026,2,"CT","City","Greenwich,CT","Greenwich,CT,City","City"
"CT0005700","Greenwich",NA,NA,NA,NA,NA,NA,NA,2026,3,"CT","City","Greenwich,CT","Greenwich,CT,City","City"
"CT0006200","Hamden",NA,NA,NA,NA,NA,NA,NA,2026,2,"CT","City","Hamden,CT","Hamden,CT,City","City"
"CT0006200","Hamden",NA,NA,NA,NA,NA,NA,NA,2026,3,"CT","City","Hamden,CT","Hamden,CT,City","City"
"CT0006400","Hartford",NA,NA,NA,NA,NA,NA,NA,2026,3,"CT","City","Hartford,CT","Hartford,CT,City","City"
"CT0008400","Milford",NA,NA,NA,NA,NA,NA,NA,2026,3,"CT","City","Milford,CT","Milford,CT,City","City"
"CT0009300","New Haven",NA,NA,NA,NA,NA,NA,NA,2026,3,"CT","City","New Haven,CT","New Haven,CT,City","City"
"CT0010300","Norwalk",NA,NA,NA,NA,NA,NA,NA,2026,2,"CT","City","Norwalk,CT","Norwalk,CT,City","City"
"CT0010300","Norwalk",NA,NA,NA,NA,NA,NA,NA,2026,3,"CT","City","Norwalk,CT","Norwalk,CT,City","City"
"ID0140200","Nampa",NA,NA,NA,NA,NA,NA,NA,2026,1,"ID","City","Nampa,ID","Nampa,ID,City","City"
"ID0140200","Nampa",NA,NA,NA,NA,NA,NA,NA,2026,2,"ID","City","Nampa,ID","Nampa,ID,City","City"
"ID0140200","Nampa",NA,NA,NA,NA,NA,NA,NA,2026,3,"ID","City","Nampa,ID","Nampa,ID,City","City"
"IL0162500","Des Plaines",NA,NA,NA,NA,NA,NA,NA,2026,2,"IL","City","Des Plaines,IL","Des Plaines,IL,City","City"
"IL0162500","Des Plaines",NA,NA,NA,NA,NA,NA,NA,2026,3,"IL","City","Des Plaines,IL","Des Plaines,IL,City","City"
"IN0530100","Bloomington",NA,NA,NA,NA,NA,NA,NA,2026,2,"IN","City","Bloomington,IN","Bloomington,IN,City","City"
"IN0530100","Bloomington",NA,NA,NA,NA,NA,NA,NA,2026,3,"IN","City","Bloomington,IN","Bloomington,IN,City","City"
"IN0020100","Fort Wayne",NA,NA,NA,NA,NA,NA,NA,2026,2,"IN","City","Fort Wayne,IN","Fort Wayne,IN,City","City"
"IN0020100","Fort Wayne",NA,NA,NA,NA,NA,NA,NA,2026,3,"IN","City","Fort Wayne,IN","Fort Wayne,IN,City","City"
"IN0450700","Hammond",NA,NA,NA,NA,NA,NA,NA,2026,3,"IN","City","Hammond,IN","Hammond,IN,City","City"
"IN0100300","Jeffersonville",NA,NA,NA,NA,NA,NA,NA,2025,4,"IN","City","Jeffersonville,IN","Jeffersonville,IN,City","City"
"IN0100300","Jeffersonville",NA,NA,NA,NA,NA,NA,NA,2025,5,"IN","City","Jeffersonville,IN","Jeffersonville,IN,City","City"
