"Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","city_state","Agency_Type","city_state_id"
"Brookline",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Brookline,MA","City","Brookline,MA,City"
"Brooklyn Park",1,14,8,12,25,110,24,2025,7,"MN","Brooklyn Park,MN","City","Brooklyn Park,MN,City"
"Broomfield",0,1,1,9,11,84,15,2025,7,"CO","Broomfield,CO","City","Broomfield,CO,City"
"Brownsville",1,8,9,40,27,175,26,2025,7,"TX","Brownsville,TX","City","Brownsville,TX,City"
"Buckeye",0,6,0,10,7,42,8,2025,7,"AZ","Buckeye,AZ","City","Buckeye,AZ,City"
"Buena Park",0,2,5,18,9,110,15,2025,7,"CA","Buena Park,CA","City","Buena Park,CA,City"
"Buffalo",3,10,51,175,112,722,121,2025,7,"NY","Buffalo,NY","City","Buffalo,NY,City"
"Buncombe",0,0,1,13,26,52,18,2025,7,"NC","Buncombe,NC","County","Buncombe,NC,County"
"Burbank",0,1,4,23,28,171,21,2025,7,"CA","Burbank,CA","City","Burbank,CA,City"
"Burleson",0,0,0,4,3,23,3,2025,7,"TX","Burleson,TX","City","Burleson,TX,City"
"Burlington",0,4,2,14,28,75,8,2025,7,"NC","Burlington,NC","City","Burlington,NC,City"
"Burlington",0,2,2,15,11,115,11,2025,7,"VT","Burlington,VT","City","Burlington,VT,City"
"Burnsville",0,4,2,14,3,69,2,2025,7,"MN","Burnsville,MN","City","Burnsville,MN,City"
"Caldwell",NA,NA,NA,NA,NA,NA,NA,2025,7,"ID","Caldwell,ID","City","Caldwell,ID,City"
"Camarillo",0,0,2,12,6,38,3,2025,7,"CA","Camarillo,CA","City","Camarillo,CA,City"
"Cambridge",0,2,12,47,15,248,11,2025,7,"MA","Cambridge,MA","City","Cambridge,MA,City"
"Canton Township",1,0,1,17,6,72,8,2025,7,"MI","Canton Township,MI","City","Canton Township,MI,City"
"Canton",0,16,21,78,75,152,27,2025,7,"OH","Canton,OH","City","Canton,OH,City"
"Carlsbad",1,2,2,21,24,91,5,2025,7,"CA","Carlsbad,CA","City","Carlsbad,CA,City"
"Carmel",0,0,0,1,2,52,5,2025,7,"IN","Carmel,IN","City","Carmel,IN,City"
"Carrollton",0,3,1,6,8,75,14,2025,7,"TX","Carrollton,TX","City","Carrollton,TX,City"
"Cary",0,2,0,1,11,152,15,2025,7,"NC","Cary,NC","City","Cary,NC,City"
"Casa Grande",0,2,2,20,14,44,4,2025,7,"AZ","Casa Grande,AZ","City","Casa Grande,AZ,City"
"Castle Rock",0,0,0,1,0,65,3,2025,7,"CO","Castle Rock,CO","City","Castle Rock,CO,City"
