"city_state","date"
"Abington,PA","apr_25"
"Ada,ID","apr_25"
"Akron,OH","apr_25"
"Albany,GA","apr_25"
"Albemarle,VA","apr_25"
"Albuquerque,NM","apr_25"
"Alhambra,CA","apr_25"
"Allen,TX","apr_25"
"Allentown,PA","apr_25"
"Amarillo,TX","apr_25"
"Antioch,CA","apr_25"
"Apple Valley,MN","apr_25"
"Arapahoe,CO","apr_25"
"Arlington Heights,IL","apr_25"
"Arlington,TX","apr_25"
"Arlington,VA","apr_25"
"Asheville,NC","apr_25"
"Atlanta,GA","apr_25"
"Aurora,CO","apr_25"
"Austin,TX","apr_25"
"Avondale,AZ","apr_25"
"Bakersfield,CA","apr_25"
"Baltimore,MD","apr_25"
"Baltimore,MD","apr_25"
"Baton Rouge,LA","apr_25"
"Baytown,TX","apr_25"
"Beaumont,TX","apr_25"
"Bellevue,NE","apr_25"
"Bellingham,WA","apr_25"
"Bethlehem,PA","apr_25"
"Bismarck,ND","apr_25"
"Blaine,MN","apr_25"
"Bloomington,MN","apr_25"
"Blue Springs,MO","apr_25"
"Boise,ID","apr_25"
"Bolingbrook,IL","apr_25"
"Boston,MA","apr_25"
"Boulder,CO","apr_25"
"Bowie,MD","apr_25"
"Brazoria,TX","apr_25"
"Bridgeport,CT","apr_25"
"Bristol,CT","apr_25"
"Brockton,MA","apr_25"
"Brooklyn Park,MN","apr_25"
"Broomfield,CO","apr_25"
"Brownsville,TX","apr_25"
"Buckeye,AZ","apr_25"
"Buffalo,NY","apr_25"
"Buncombe,NC","apr_25"
"Burbank,CA","apr_25"
"Burleson,TX","apr_25"
"Burlington,NC","apr_25"
"Burnsville,MN","apr_25"
"Cambridge,MA","apr_25"
"Canton,OH","apr_25"
"Carlsbad,CA","apr_25"
"Carrollton,TX","apr_25"
"Cary,NC","apr_25"
"Casa Grande,AZ","apr_25"
"Castle Rock,CO","apr_25"
"Cedar Park,TX","apr_25"
"Centennial,CO","apr_25"
"Champaign,IL","apr_25"
"Chandler,AZ","apr_25"
"Chapel Hill,NC","apr_25"
"Charlotte,NC","apr_25"
"Chattanooga,TN","apr_25"
"Chesapeake,VA","apr_25"
"Chesterfield,VA","apr_25"
"Cheyenne,WY","apr_25"
"Chicago,IL","apr_25"
"Chicopee,MA","apr_25"
"Chula Vista,CA","apr_25"
"Cicero,IL","apr_25"
"Cincinnati,OH","apr_25"
"Clackamas,OR","apr_25"
"Coeur D Alene,ID","apr_25"
"Colerain Township,OH","apr_25"
"College Station,TX","apr_25"
"Colorado Springs,CO","apr_25"
"Columbia,MO","apr_25"
"Columbus,OH","apr_25"
"Commerce City,CO","apr_25"
"Concord,CA","apr_25"
"Concord,NC","apr_25"
"Conroe,TX","apr_25"
"Coon Rapids,MN","apr_25"
"Corpus Christi,TX","apr_25"
