"city_state","date"
"Abilene,TX","mar_25"
"Abington,PA","mar_25"
"Ada,ID","mar_25"
"Akron,OH","mar_25"
"Albany,GA","mar_25"
"Albemarle,VA","mar_25"
"Albuquerque,NM","mar_25"
"Alhambra,CA","mar_25"
"Allen,TX","mar_25"
"Allentown,PA","mar_25"
"Amarillo,TX","mar_25"
"Ames,IA","mar_25"
"Ankeny,IA","mar_25"
"Ann Arbor,MI","mar_25"
"Antioch,CA","mar_25"
"Apple Valley,MN","mar_25"
"Arapahoe,CO","mar_25"
"Arlington Heights,IL","mar_25"
"Arlington,TX","mar_25"
"Arlington,VA","mar_25"
"Asheville,NC","mar_25"
"Atlanta,GA","mar_25"
"Aurora,CO","mar_25"
"Austin,TX","mar_25"
"Avondale,AZ","mar_25"
"Bakersfield,CA","mar_25"
"Baltimore,MD","mar_25"
"Baltimore,MD","mar_25"
"Battle Creek,MI","mar_25"
"Baytown,TX","mar_25"
"Beaumont,TX","mar_25"
"Bellevue,NE","mar_25"
"Bellingham,WA","mar_25"
"Bethlehem,PA","mar_25"
"Bismarck,ND","mar_25"
"Blaine,MN","mar_25"
"Bloomington,MN","mar_25"
"Blue Springs,MO","mar_25"
"Boise,ID","mar_25"
"Bolingbrook,IL","mar_25"
"Boston,MA","mar_25"
"Boulder,CO","mar_25"
"Brazoria,TX","mar_25"
"Bridgeport,CT","mar_25"
"Bristol,CT","mar_25"
"Brockton,MA","mar_25"
"Brooklyn Park,MN","mar_25"
"Broomfield,CO","mar_25"
"Brownsville,TX","mar_25"
"Buckeye,AZ","mar_25"
"Buffalo,NY","mar_25"
"Buncombe,NC","mar_25"
"Burbank,CA","mar_25"
"Burleson,TX","mar_25"
"Burlington,NC","mar_25"
"Burnsville,MN","mar_25"
"Caldwell,ID","mar_25"
"Cambridge,MA","mar_25"
"Canton Township,MI","mar_25"
"Carlsbad,CA","mar_25"
"Carrollton,TX","mar_25"
"Cary,NC","mar_25"
"Casa Grande,AZ","mar_25"
"Castle Rock,CO","mar_25"
"Cedar Park,TX","mar_25"
"Cedar Rapids,IA","mar_25"
"Centennial,CO","mar_25"
"Champaign,IL","mar_25"
"Chandler,AZ","mar_25"
"Chapel Hill,NC","mar_25"
"Charlotte,NC","mar_25"
"Chattanooga,TN","mar_25"
"Chesapeake,VA","mar_25"
"Chesterfield,VA","mar_25"
"Cheyenne,WY","mar_25"
"Chicago,IL","mar_25"
"Chicopee,MA","mar_25"
"Chula Vista,CA","mar_25"
"Cicero,IL","mar_25"
"Cincinnati,OH","mar_25"
"Clackamas,OR","mar_25"
"Coeur D Alene,ID","mar_25"
"Colerain Township,OH","mar_25"
"College Station,TX","mar_25"
"Colorado Springs,CO","mar_25"
"Columbia,MO","mar_25"
"Columbus,OH","mar_25"
"Commerce City,CO","mar_25"
"Concord,CA","mar_25"
"Concord,NC","mar_25"
"Conroe,TX","mar_25"
"Coon Rapids,MN","mar_25"
"Corpus Christi,TX","mar_25"
"Council Bluffs,IA","mar_25"
"Dallas,TX","mar_25"
"Danbury,CT","mar_25"
"Davenport,IA","mar_25"
"Dayton,OH","mar_25"
"Dearborn Heights,MI","mar_25"
"Dearborn,MI","mar_25"
"Decatur,IL","mar_25"
"Delaware,OH","mar_25"
"Denton,TX","mar_25"
"Denton,TX","mar_25"
"Denver,CO","mar_25"
"Des Moines,IA","mar_25"
"Desoto,TX","mar_25"
"Detroit,MI","mar_25"
"Douglas,CO","mar_25"
"Dublin,OH","mar_25"
"Dubuque,IA","mar_25"
"Duluth,MN","mar_25"
"Dunwoody,GA","mar_25"
"Durham,NC","mar_25"
"Eagan,MN","mar_25"
"East Hartford,CT","mar_25"
"Eden Prairie,MN","mar_25"
"Edina,MN","mar_25"
"Edinburg,TX","mar_25"
"El Cajon,CA","mar_25"
"El Paso,CO","mar_25"
"El Paso,TX","mar_25"
