"city_state","date"
"Abilene,TX","feb_25"
"Abington,PA","feb_25"
"Ada,ID","feb_25"
"Albany,GA","feb_25"
"Albemarle,VA","feb_25"
"Albuquerque,NM","feb_25"
"Allen,TX","feb_25"
"Allentown,PA","feb_25"
"Amarillo,TX","feb_25"
"Antioch,CA","feb_25"
"Apple Valley,MN","feb_25"
"Arapahoe,CO","feb_25"
"Arlington Heights,IL","feb_25"
"Arlington,TX","feb_25"
"Arlington,VA","feb_25"
"Asheville,NC","feb_25"
"Atlanta,GA","feb_25"
"Aurora,CO","feb_25"
"Austin,TX","feb_25"
"Avondale,AZ","feb_25"
"Bakersfield,CA","feb_25"
"Baltimore,MD","feb_25"
"Baltimore,MD","feb_25"
"Baytown,TX","feb_25"
"Beaumont,TX","feb_25"
"Beaverton,OR","feb_25"
"Bellevue,NE","feb_25"
"Bellingham,WA","feb_25"
"Bend,OR","feb_25"
"Bethlehem,PA","feb_25"
"Bismarck,ND","feb_25"
"Blaine,MN","feb_25"
"Bloomington,MN","feb_25"
"Blue Springs,MO","feb_25"
"Bolingbrook,IL","feb_25"
"Boston,MA","feb_25"
"Brazoria,TX","feb_25"
"Bridgeport,CT","feb_25"
"Bristol,CT","feb_25"
"Brockton,MA","feb_25"
"Brooklyn Park,MN","feb_25"
"Broomfield,CO","feb_25"
"Brownsville,TX","feb_25"
"Buckeye,AZ","feb_25"
"Buffalo,NY","feb_25"
"Burbank,CA","feb_25"
"Burleson,TX","feb_25"
"Burnsville,MN","feb_25"
"Cambridge,MA","feb_25"
"Canton,OH","feb_25"
"Carlsbad,CA","feb_25"
"Carrollton,TX","feb_25"
"Casa Grande,AZ","feb_25"
"Castle Rock,CO","feb_25"
"Cedar Park,TX","feb_25"
"Centennial,CO","feb_25"
"Champaign,IL","feb_25"
"Chandler,AZ","feb_25"
"Charlotte,NC","feb_25"
"Chattanooga,TN","feb_25"
"Chesapeake,VA","feb_25"
"Chesterfield,VA","feb_25"
"Cheyenne,WY","feb_25"
"Chicago,IL","feb_25"
"Chicopee,MA","feb_25"
"Chula Vista,CA","feb_25"
"Cicero,IL","feb_25"
"Cincinnati,OH","feb_25"
"Clackamas,OR","feb_25"
"Cleveland,OH","feb_25"
"Coeur D Alene,ID","feb_25"
"Colerain Township,OH","feb_25"
"College Station,TX","feb_25"
"Colorado Springs,CO","feb_25"
"Columbia,MO","feb_25"
"Columbus,OH","feb_25"
"Commerce City,CO","feb_25"
"Concord,CA","feb_25"
"Conroe,TX","feb_25"
"Coon Rapids,MN","feb_25"
"Corpus Christi,TX","feb_25"
"Corvallis,OR","feb_25"
"Dallas,TX","feb_25"
"Danbury,CT","feb_25"
"Dayton,OH","feb_25"
"Decatur,IL","feb_25"
"Delaware,OH","feb_25"
"Denton,TX","feb_25"
"Denver,CO","feb_25"
"Des Plaines,IL","feb_25"
"Desoto,TX","feb_25"
"Detroit,MI","feb_25"
"Douglas,CO","feb_25"
"Dublin,OH","feb_25"
"Duluth,MN","feb_25"
"Dunwoody,GA","feb_25"
"Durham,NC","feb_25"
"Eagan,MN","feb_25"
"East Hartford,CT","feb_25"
"Eden Prairie,MN","feb_25"
"Edina,MN","feb_25"
"Edinburg,TX","feb_25"
"El Cajon,CA","feb_25"
"El Paso,CO","feb_25"
"El Paso,TX","feb_25"
"El Paso,TX","feb_25"
"Elyria,OH","feb_25"
"Erie,PA","feb_25"
"Escondido,CA","feb_25"
"Euclid,OH","feb_25"
"Eugene,OR","feb_25"
"Euless,TX","feb_25"
"Evanston,IL","feb_25"
"Fairfax,VA","feb_25"
"Fargo,ND","feb_25"
"Fayetteville,NC","feb_25"
"Florissant,MO","feb_25"
"Flower Mound,TX","feb_25"
"Fort Bend,TX","feb_25"
"Fort Collins,CO","feb_25"
"Fort Worth,TX","feb_25"
"Fremont,CA","feb_25"
"Frisco,TX","feb_25"
"Galveston,TX","feb_25"
"Garland,TX","feb_25"
"Georgetown,TX","feb_25"
"Glendale,AZ","feb_25"
"Glendale,CA","feb_25"
"Goodyear,AZ","feb_25"
"Grand Forks,ND","feb_25"
"Grand Island,NE","feb_25"
"Grand Junction,CO","feb_25"
"Grand Prairie,TX","feb_25"
"Grand Rapids,MI","feb_25"
"Grapevine,TX","feb_25"
"Greeley,CO","feb_25"
"Green Township,OH","feb_25"
"Greensboro,NC","feb_25"
"Greenwich,CT","feb_25"
"Gresham,OR","feb_25"
"Hamilton,OH","feb_25"
"Hampton,VA","feb_25"
"Hanover,VA","feb_25"
"Harlingen,TX","feb_25"
"Harris,TX","feb_25"
"Harrisburg,PA","feb_25"
"Harrisonburg,VA","feb_25"
"Haverhill,MA","feb_25"
"Hays,TX","feb_25"
"Henderson,NV","feb_25"
"Henrico,VA","feb_25"
"Hidalgo,TX","feb_25"
"Hillsboro,OR","feb_25"
"Honolulu,HI","feb_25"
"Houston,TX","feb_25"
"Idaho Falls,ID","feb_25"
"Independence,MO","feb_25"
"Indianapolis,IN","feb_25"
"Irving,TX","feb_25"
"Jefferson,CO","feb_25"
"Jefferson,LA","feb_25"
"Jefferson,MO","feb_25"
"Joplin,MO","feb_25"
"Kansas City,MO","feb_25"
"Kaufman,TX","feb_25"
"Killeen,TX","feb_25"
"Knoxville,TN","feb_25"
"Kyle,TX","feb_25"
"La Mesa,CA","feb_25"
"Lake Havasu City,AZ","feb_25"
"Lakeville,MN","feb_25"
"Lancaster,PA","feb_25"
"Laredo,TX","feb_25"
"Las Vegas,NV","feb_25"
"Lawrence,MA","feb_25"
"League City,TX","feb_25"
"Leander,TX","feb_25"
"Lee's Summit,MO","feb_25"
"Lewisville,TX","feb_25"
"Lexington,KY","feb_25"
"Lincoln,NE","feb_25"
"Little Elm,TX","feb_25"
"Little Rock,AR","feb_25"
"Long Beach,CA","feb_25"
"Longmont,CO","feb_25"
"Longview,TX","feb_25"
"Lorain,OH","feb_25"
"Los Angeles,CA","feb_25"
"Los Angeles,CA","feb_25"
"Louisville,KY","feb_25"
"Lower Merion,PA","feb_25"
"Lower Paxton,PA","feb_25"
"Lubbock,TX","feb_25"
"Lynchburg,VA","feb_25"
"Lynn,MA","feb_25"
"Malden,MA","feb_25"
"Manchester,CT","feb_25"
"Manchester,NH","feb_25"
"Mansfield,TX","feb_25"
"Maple Grove,MN","feb_25"
"Marana,AZ","feb_25"
"Maricopa,AZ","feb_25"
"McAllen,TX","feb_25"
"Mckinney,TX","feb_25"
"Medford,OR","feb_25"
"Memphis,TN","feb_25"
"Meridian,ID","feb_25"
"Mesa,AZ","feb_25"
"Mesquite,TX","feb_25"
"Miami Beach,FL","feb_25"
"Milpitas,CA","feb_25"
"Milwaukee,WI","feb_25"
"Minneapolis,MN","feb_25"
"Minnetonka,MN","feb_25"
"Missouri City,TX","feb_25"
"Montgomery,MD","feb_25"
"Montgomery,TX","feb_25"
"Mount Prospect,IL","feb_25"
"Mount Vernon,NY","feb_25"
"Nashville,TN","feb_25"
"National City,CA","feb_25"
"New Bedford,MA","feb_25"
"New Braunfels,TX","feb_25"
"New Britain,CT","feb_25"
"New Orleans,LA","feb_25"
"New York City,NY","feb_25"
"Newark,NJ","feb_25"
"Newark,OH","feb_25"
"Newport News,VA","feb_25"
"Norfolk,VA","feb_25"
"North Bergen Township,NJ","feb_25"
"O'Fallon,MO","feb_25"
"Oak Lawn,IL","feb_25"
"Oceanside,CA","feb_25"
"Omaha,NE","feb_25"
"Oshkosh,WI","feb_25"
"Palatine,IL","feb_25"
"Parker,CO","feb_25"
"Parker,TX","feb_25"
"Pasadena,TX","feb_25"
"Pawtucket,RI","feb_25"
"Pearland,TX","feb_25"
"Pflugerville,TX","feb_25"
"Pharr,TX","feb_25"
"Philadelphia,PA","feb_25"
"Phoenix,AZ","feb_25"
"Pima,AZ","feb_25"
"Pinal,AZ","feb_25"
"Pittsburgh,PA","feb_25"
"Plano,TX","feb_25"
"Plymouth,MN","feb_25"
"Pocatello,ID","feb_25"
"Port Arthur,TX","feb_25"
"Portland,OR","feb_25"
"Portsmouth,VA","feb_25"
"Prescott Valley,AZ","feb_25"
"Prince George's,MD","feb_25"
"Prince William,VA","feb_25"
"Providence,RI","feb_25"
"Pueblo,CO","feb_25"
"Raleigh,NC","feb_25"
"Rapid City,SD","feb_25"
"Reading,PA","feb_25"
"Redlands,CA","feb_25"
"Reno,NV","feb_25"
"Revere,MA","feb_25"
"Richardson,TX","feb_25"
"Richmond,CA","feb_25"
"Richmond,VA","feb_25"
"Rochester,MN","feb_25"
"Rochester,NY","feb_25"
"Rockford,IL","feb_25"
"Rockwall,TX","feb_25"
"Round Rock,TX","feb_25"
"Rowlett,TX","feb_25"
"Salem,OR","feb_25"
"Salt Lake City,UT","feb_25"
"San Angelo,TX","feb_25"
"San Antonio,TX","feb_25"
"San Diego,CA","feb_25"
"San Diego,CA","feb_25"
"San Francisco,CA","feb_25"
"San Jose,CA","feb_25"
"San Marcos,TX","feb_25"
"Sarasota,FL","feb_25"
"Schaumburg,IL","feb_25"
"Scottsdale,AZ","feb_25"
"Scranton,PA","feb_25"
"Seattle,WA","feb_25"
"Sioux Falls,SD","feb_25"
"Skokie,IL","feb_25"
"Smith,TX","feb_25"
"Somerville,MA","feb_25"
"Sonoma,CA","feb_25"
"South Bend,IN","feb_25"
"Southaven,MS","feb_25"
"Sparks,NV","feb_25"
"Spokane,WA","feb_25"
"Spotsylvania,VA","feb_25"
"Springfield,MO","feb_25"
"Springfield,OH","feb_25"
"Springfield,OR","feb_25"
"St Charles,MO","feb_25"
"St Joseph,MO","feb_25"
"St Louis,MO","feb_25"
"St Peters,MO","feb_25"
"St. Cloud,MN","feb_25"
"St. Paul,MN","feb_25"
"Stafford,VA","feb_25"
"Stamford,CT","feb_25"
"Stark,OH","feb_25"
"Stockton,CA","feb_25"
"Stratford,CT","feb_25"
"Suffolk,VA","feb_25"
