"city_state","date"
"Mesa,AZ","dec_25"
"Miami Beach,FL","dec_25"
"Miami,FL","dec_25"
"Milford,CT","dec_25"
"Millcreek,PA","dec_25"
"Milpitas,CA","dec_25"
"Milwaukee,WI","dec_25"
"Minneapolis,MN","dec_25"
"Minnetonka,MN","dec_25"
"Missouri City,TX","dec_25"
"Montgomery,MD","dec_25"
"Montgomery,TX","dec_25"
"Mooresville,NC","dec_25"
"Mount Prospect,IL","dec_25"
"Mount Vernon,NY","dec_25"
"Murfreesboro,TN","dec_25"
"Murrieta,CA","dec_25"
"Nashville,TN","dec_25"
"National City,CA","dec_25"
"New Braunfels,TX","dec_25"
"New Britain,CT","dec_25"
"New Hanover,NC","dec_25"
"New Orleans,LA","dec_25"
"New York City,NY","dec_25"
"North Bergen Township,NJ","dec_25"
"North Las Vegas,NV","dec_25"
"North Richland Hills,TX","dec_25"
"O'Fallon,MO","dec_25"
"Oak Lawn,IL","dec_25"
"Oceanside,CA","dec_25"
"Omaha,NE","dec_25"
"Oshkosh,WI","dec_25"
"Palatine,IL","dec_25"
"Parker,CO","dec_25"
"Parker,TX","dec_25"
"Pasadena,TX","dec_25"
"Pearland,TX","dec_25"
"Pflugerville,TX","dec_25"
"Pharr,TX","dec_25"
"Philadelphia,PA","dec_25"
"Phoenix,AZ","dec_25"
"Pima,AZ","dec_25"
"Pittsburgh,PA","dec_25"
"Plano,TX","dec_25"
"Plymouth,MN","dec_25"
"Pocatello,ID","dec_25"
"Port Arthur,TX","dec_25"
"Portland,OR","dec_25"
"Prescott Valley,AZ","dec_25"
"Prince George's,MD","dec_25"
"Provo,UT","dec_25"
"Racine,WI","dec_25"
"Raleigh,NC","dec_25"
"Rapid City,SD","dec_25"
"Reading,PA","dec_25"
"Redlands,CA","dec_25"
"Reno,NV","dec_25"
"Richardson,TX","dec_25"
"Richmond,CA","dec_25"
"Richmond,VA","dec_25"
"Riverside,CA","dec_25"
"Rochester,NY","dec_25"
"Rockford,IL","dec_25"
