"city_state","date"
"North Richland Hills,TX","may_25"
"O'Fallon,MO","may_25"
"Oak Lawn,IL","may_25"
"Oceanside,CA","may_25"
"Omaha,NE","may_25"
"Oshkosh,WI","may_25"
"Palatine,IL","may_25"
"Parker,CO","may_25"
"Parker,TX","may_25"
"Pasadena,TX","may_25"
"Pearland,TX","may_25"
"Pflugerville,TX","may_25"
"Pharr,TX","may_25"
"Philadelphia,PA","may_25"
"Phoenix,AZ","may_25"
"Pima,AZ","may_25"
"Pittsburgh,PA","may_25"
"Plano,TX","may_25"
"Plymouth,MN","may_25"
"Pocatello,ID","may_25"
"Port Arthur,TX","may_25"
"Portland,OR","may_25"
"Prescott Valley,AZ","may_25"
"Racine,WI","may_25"
"Raleigh,NC","may_25"
"Rapid City,SD","may_25"
"Reading,PA","may_25"
"Reno,NV","may_25"
"Richardson,TX","may_25"
"Richmond,CA","may_25"
"Richmond,VA","may_25"
"Riverside,CA","may_25"
"Rochester,NY","may_25"
"Rockford,IL","may_25"
"Rockwall,TX","may_25"
"Round Rock,TX","may_25"
"Rowlett,TX","may_25"
"Rutherford,TN","may_25"
"Sacramento,CA","may_25"
"Salem,OR","may_25"
"Salt Lake City,UT","may_25"
"San Angelo,TX","may_25"
"San Antonio,TX","may_25"
"San Diego,CA","may_25"
"San Francisco,CA","may_25"
"San Jose,CA","may_25"
"San Marcos,TX","may_25"
"Santa Fe,NM","may_25"
"Schaumburg,IL","may_25"
"Scranton,PA","may_25"
"Seattle,WA","may_25"
"Shelby,TN","may_25"
"Sioux Falls,SD","may_25"
"Skokie,IL","may_25"
"Smith,TX","may_25"
"Smyrna,TN","may_25"
"South Bend,IN","may_25"
"Southaven,MS","may_25"
"Spokane,WA","may_25"
"Spring Hill,TN","may_25"
"St Joseph,MO","may_25"
"St Louis,MO","may_25"
"St Louis,MO","may_25"
"St Peters,MO","may_25"
"St. Cloud,MN","may_25"
"St. Paul,MN","may_25"
"Stamford,CT","may_25"
"State College,PA","may_25"
"Stockton,CA","may_25"
"Stratford,CT","may_25"
"Tacoma,WA","may_25"
"Tempe,AZ","may_25"
"Thornton,CO","may_25"
"Tigard,OR","may_25"
"Tinley Park,IL","may_25"
"Tracy,CA","may_25"
"Travis,TX","may_25"
"Tucson,AZ","may_25"
"Tyler,TX","may_25"
"Upper Darby,PA","may_25"
"Victoria,TX","may_25"
"Waco,TX","may_25"
"Wake Forest,NC","may_25"
"Wake,NC","may_25"
"Washington,DC","may_25"
"Washington,OR","may_25"
"Washoe,NV","may_25"
"Waterbury,CT","may_25"
"Waukesha,WI","may_25"
"West Hartford,CT","may_25"
"West Haven,CT","may_25"
"Wichita Falls,TX","may_25"
"Williamson,TX","may_25"
"Wilmington,NC","may_25"
"Winston-Salem,NC","may_25"
"Woodbury,MN","may_25"
"Wylie,TX","may_25"
"Yuma,AZ","may_25"
