"city_state","date"
"Abilene,TX","jan_26"
"Ada,ID","jan_26"
"Adams,CO","jan_26"
"Aiken,SC","jan_26"
"Akron,OH","jan_26"
"Alameda,CA","jan_26"
"Alameda,CA","jan_26"
"Albany,GA","jan_26"
"Albuquerque,NM","jan_26"
"Alhambra,CA","jan_26"
"Aliso Viejo,CA","jan_26"
"Allen,TX","jan_26"
"Allentown,PA","jan_26"
"Alpharetta,GA","jan_26"
"Ames,IA","jan_26"
"Anaheim,CA","jan_26"
"Anderson,SC","jan_26"
"Ankeny,IA","jan_26"
"Ann Arbor,MI","jan_26"
"Antioch,CA","jan_26"
"Apex,NC","jan_26"
"Apple Valley,MN","jan_26"
"Appleton,WI","jan_26"
"Arcadia,CA","jan_26"
"Arlington Heights,IL","jan_26"
"Arlington,TX","jan_26"
"Arvada,CO","jan_26"
"Asheville,NC","jan_26"
"Atlanta,GA","jan_26"
"Aurora,CO","jan_26"
"Austin,TX","jan_26"
"Avondale,AZ","jan_26"
"Bakersfield,CA","jan_26"
"Baldwin Park,CA","jan_26"
"Baltimore,MD","jan_26"
"Baltimore,MD","jan_26"
"Battle Creek,MI","jan_26"
"Baytown,TX","jan_26"
"Beaufort,SC","jan_26"
"Beaumont,CA","jan_26"
"Beaumont,TX","jan_26"
"Beaverton,OR","jan_26"
"Bellingham,WA","jan_26"
"Bend,OR","jan_26"
"Bentonville,AR","jan_26"
"Berkeley,CA","jan_26"
"Berkeley,SC","jan_26"
"Bethlehem,PA","jan_26"
"Billings,MT","jan_26"
"Birmingham,AL","jan_26"
"Bismarck,ND","jan_26"
"Blaine,MN","jan_26"
"Bloomfield,NJ","jan_26"
"Bloomington,MN","jan_26"
"Blue Springs,MO","jan_26"
"Bolingbrook,IL","jan_26"
"Bossier City,LA","jan_26"
"Boston,MA","jan_26"
"Brazoria,TX","jan_26"
"Brentwood,CA","jan_26"
"Bridgeport,CT","jan_26"
"Bristol,CT","jan_26"
"Brockton,MA","jan_26"
"Brooklyn Park,MN","jan_26"
"Broomfield,CO","jan_26"
"Brownsville,TX","jan_26"
"Buena Park,CA","jan_26"
"Buffalo,NY","jan_26"
"Buncombe,NC","jan_26"
"Burbank,CA","jan_26"
"Burleson,TX","jan_26"
"Burlington,NC","jan_26"
"Burlington,VT","jan_26"
"Burnsville,MN","jan_26"
"Camarillo,CA","jan_26"
"Carlsbad,CA","jan_26"
"Carmel,IN","jan_26"
"Carrollton,TX","jan_26"
"Cary,NC","jan_26"
"Cedar Park,TX","jan_26"
"Cedar Rapids,IA","jan_26"
"Champaign,IL","jan_26"
"Chandler,AZ","jan_26"
"Chapel Hill,NC","jan_26"
"Charleston,SC","jan_26"
"Charlotte,NC","jan_26"
"Chattanooga,TN","jan_26"
"Cherry Hill Township,NJ","jan_26"
"Chesapeake,VA","jan_26"
"Chicago,IL","jan_26"
"Chico,CA","jan_26"
"Chicopee,MA","jan_26"
"Chino,CA","jan_26"
"Chula Vista,CA","jan_26"
"Cicero,IL","jan_26"
"Cincinnati,OH","jan_26"
"Citrus Heights,CA","jan_26"
"Clackamas,OR","jan_26"
"Clarksville,TN","jan_26"
"Clifton,NJ","jan_26"
"Clovis,CA","jan_26"
"Colerain Township,OH","jan_26"
"College Station,TX","jan_26"
"Collierville,TN","jan_26"
"Collin,TX","jan_26"
"Colorado Springs,CO","jan_26"
"Columbia,MO","jan_26"
"Comal,TX","jan_26"
"Commerce City,CO","jan_26"
"Concord,CA","jan_26"
"Concord,NC","jan_26"
"Conroe,TX","jan_26"
"Conway,AR","jan_26"
"Corona,CA","jan_26"
"Council Bluffs,IA","jan_26"
"Cranston,RI","jan_26"
"Dallas,TX","jan_26"
"Davenport,IA","jan_26"
"Davis,CA","jan_26"
"Dayton,OH","jan_26"
"Dearborn Heights,MI","jan_26"
"Dearborn,MI","jan_26"
"Decatur,IL","jan_26"
"Delaware,OH","jan_26"
"Denton,TX","jan_26"
"Denton,TX","jan_26"
"Denver,CO","jan_26"
"Des Moines,IA","jan_26"
"Des Plaines,IL","jan_26"
"Desoto,TX","jan_26"
"Detroit,MI","jan_26"
"Douglas,CO","jan_26"
"Draper,UT","jan_26"
"Dublin,OH","jan_26"
"Dubuque,IA","jan_26"
"Dunwoody,GA","jan_26"
"Durham,NC","jan_26"
"Eagan,MN","jan_26"
"East Baton Rouge,LA","jan_26"
"East Hartford,CT","jan_26"
"Eau Claire,WI","jan_26"
"Eden Prairie,MN","jan_26"
"Edina,MN","jan_26"
"Edinburg,TX","jan_26"
"Edmond,OK","jan_26"
"El Cajon,CA","jan_26"
"El Dorado,CA","jan_26"
"El Monte,CA","jan_26"
"El Paso,TX","jan_26"
"El Paso,TX","jan_26"
"Elizabeth,NJ","jan_26"
"Elk Grove,CA","jan_26"
"Erie,PA","jan_26"
"Escondido,CA","jan_26"
"Euclid,OH","jan_26"
"Euless,TX","jan_26"
"Fairfield,CA","jan_26"
"Fairfield,CT","jan_26"
"Fargo,ND","jan_26"
"Farmington Hills,MI","jan_26"
"Fayetteville,AR","jan_26"
"Flower Mound,TX","jan_26"
"Folsom,CA","jan_26"
"Fontana,CA","jan_26"
"Forsyth,GA","jan_26"
"Forsyth,NC","jan_26"
"Fort Bend,TX","jan_26"
"Fort Collins,CO","jan_26"
"Fort Wayne,IN","jan_26"
"Fort Worth,TX","jan_26"
"Fountain Valley,CA","jan_26"
"Franklin,TN","jan_26"
"Fresno,CA","jan_26"
"Frisco,TX","jan_26"
"Fullerton,CA","jan_26"
"Galveston,TX","jan_26"
"Gardena,CA","jan_26"
"Garland,TX","jan_26"
"Gastonia,NC","jan_26"
"Georgetown,TX","jan_26"
"Gilbert,AZ","jan_26"
"Gilroy,CA","jan_26"
"Glendale,AZ","jan_26"
"Glendale,CA","jan_26"
"Grand Junction,CO","jan_26"
"Grand Prairie,TX","jan_26"
"Grand Rapids,MI","jan_26"
"Great Falls,MT","jan_26"
"Green Bay,WI","jan_26"
"Green Township,OH","jan_26"
"Greenville,SC","jan_26"
"Greenwood,IN","jan_26"
"Gresham,OR","jan_26"
"Guilford,NC","jan_26"
"Hall,GA","jan_26"
"Hamilton,OH","jan_26"
"Hamilton,TN","jan_26"
"Harlingen,TX","jan_26"
"Harris,TX","jan_26"
"Harrisburg,PA","jan_26"
"Harrisonburg,VA","jan_26"
"Hartford,CT","jan_26"
"Haverhill,MA","jan_26"
"Hays,TX","jan_26"
"Hendersonville,TN","jan_26"
"Henry,GA","jan_26"
"Hidalgo,TX","jan_26"
"High Point,NC","jan_26"
"Hillsboro,OR","jan_26"
"Honolulu,HI","jan_26"
"Horry,SC","jan_26"
"Houston,TX","jan_26"
"Howard,MD","jan_26"
"Huntersville,NC","jan_26"
"Idaho Falls,ID","jan_26"
"Independence,MO","jan_26"
"Iowa City,IA","jan_26"
"Iredell,NC","jan_26"
"Irving,TX","jan_26"
"Jackson,TN","jan_26"
"Jacksonville,FL","jan_26"
"Janesville,WI","jan_26"
"Jefferson,CO","jan_26"
"Jefferson,LA","jan_26"
"Jefferson,MO","jan_26"
"Jersey City,NJ","jan_26"
"Johns Creek,GA","jan_26"
"Johnston,NC","jan_26"
"Joplin,MO","jan_26"
"Kannapolis,NC","jan_26"
"Kansas City,MO","jan_26"
"Kaufman,TX","jan_26"
"Kenosha,WI","jan_26"
"Kent,MI","jan_26"
"Killeen,TX","jan_26"
"Kingsport,TN","jan_26"
"Knoxville,TN","jan_26"
"La Crosse,WI","jan_26"
"La Mesa,CA","jan_26"
"Lafayette,LA","jan_26"
"Laguna Niguel,CA","jan_26"
"Lake Charles,LA","jan_26"
"Lakeville,MN","jan_26"
"Lancaster,PA","jan_26"
"Lancaster,SC","jan_26"
"Laredo,TX","jan_26"
"Las Vegas,NV","jan_26"
"Lawrence,MA","jan_26"
"Layton,UT","jan_26"
"League City,TX","jan_26"
"Leander,TX","jan_26"
"Lee's Summit,MO","jan_26"
"Lenexa,KS","jan_26"
"Lewisville,TX","jan_26"
"Lexington,SC","jan_26"
"Lincoln,CA","jan_26"
"Lincoln,NE","jan_26"
"Little Elm,TX","jan_26"
"Little Rock,AR","jan_26"
"Livermore,CA","jan_26"
"Livingston,LA","jan_26"
"Livonia,MI","jan_26"
"Logan,UT","jan_26"
"Long Beach,CA","jan_26"
"Longview,TX","jan_26"
"Los Angeles,CA","jan_26"
"Los Angeles,CA","jan_26"
"Louisville,KY","jan_26"
"Loveland,CO","jan_26"
"Lubbock,TX","jan_26"
"Lynn,MA","jan_26"
